;subject;stim;session;block;frame_rate;frame_int;trial_nb;SOA;real_SOA;target;mask;position;cor_ans;obj_rating;obj_RT;subj_rating;subj_RT;trial_duration;trigger
44;S12;A;pre;1;59.90908197718123;[0.016952000000060252, 0.01612339999996948, 0.016917700000021796, 0.01648679999993874];87;4;0.049527899999930014;blank.tiff;mask.tiff;0.14;a;['right'];0.32829739999999674;0;0.788;2.9610546000000113;65
45;S12;A;pre;1;59.90908197718123;[0.016650099999992563, 0.01707869999995637, 0.01634250000006432, 0.016867199999978766];27;4;0.050288399999999456;3.tif;mask.tiff;0.14;left;['left'];0.42542869999999766;0;0.836;3.109555300000011;69
46;S12;A;pre;1;59.90908197718123;[0.017099400000006426, 0.016706999999996697, 0.01629409999998188, 0.016791499999953885];94;3;0.04979259999993246;blank.tiff;mask.tiff;-0.14;a;['left'];0.33167999999989206;0;0.72;2.8817242999999735;48
47;S12;A;pre;1;59.90908197718123;[0.016000299999973322, 0.016606600000045546, 0.016954700000042067, 0.01656449999995857];0;1;0.05012580000004618;2.tif;mask.tiff;-0.14;left;['left'];0.9234733999999207;0;2.074;4.841396700000018;18
48;S12;A;pre;1;59.90908197718123;[0.016221100000052502, 0.017149099999983264, 0.016949599999975362, 0.01617820000001302];72;5;0.05027689999997165;2.tif;mask.tiff;-0.14;left;['left'];0.31365180000000237;1;0.75;2.8969596000000593;82
49;S12;A;pre;1;59.90908197718123;[0.01610969999990175, 0.017260200000009718, 0.016082100000062383, 0.016994800000020405];20;3;0.050337100000092505;7.tif;mask.tiff;-0.14;right;['right'];0.33904690000008486;1;0.929;3.10505569999998;54
50;S12;A;pre;1;59.90908197718123;[0.016863199999988865, 0.01644299999998111, 0.016892600000005586, 0.01681240000004891];8;2;0.05014800000003561;2.tif;mask.tiff;-0.14;left;['left'];0.32564849999994294;1;0.758;2.9253345000000763;34
51;S12;A;pre;1;59.90908197718123;[0.01646660000005795, 0.017105300000025636, 0.01652769999998327, 0.016337499999963256];36;5;0.04997049999997216;7.tif;mask.tiff;-0.14;right;['right'];0.28731550000009065;1;0.848;2.9707798000000594;86
52;S12;A;pre;1;59.90908197718123;[0.016921499999966727, 0.01667880000002242, 0.016662200000041594, 0.016620799999941482];41;1;0.049961800000005496;2.tif;mask.tiff;0.14;left;['left'];0.40280829999994694;1;0.823;3.069298300000014;19
53;S12;A;pre;1;59.90908197718123;[0.016739700000016455, 0.016876699999897937, 0.01688410000008389, 0.0163347000000158];66;4;0.05009549999999763;3.tif;mask.tiff;-0.14;left;['left'];0.3139854999999443;1;5.441;7.597122300000024;68
54;S12;A;pre;1;59.90908197718123;[0.01675620000003164, 0.016710800000055315, 0.01694899999995414, 0.01702690000001894];55;2;0.050686700000028395;8.tif;mask.tiff;0.14;right;['right'];0.3144334999999501;1;1.091;3.2470385000000306;41
55;S12;A;pre;1;59.90908197718123;[0.017186700000024757, 0.016561499999966145, 0.01681440000004386, 0.016185699999937242];61;3;0.04956159999994725;7.tif;mask.tiff;0.14;right;['right'];0.2952334000000292;1;0.758;2.8952502000000777;55
56;S12;A;pre;1;59.90908197718123;[0.01612360000001445, 0.016839899999922636, 0.016793600000028164, 0.017179800000008072];12;2;0.05081329999995887;7.tif;mask.tiff;-0.14;right;['right'];0.24360000000001492;1;0.813;2.8935934999999517;38
57;S12;A;pre;1;59.90908197718123;[0.016637199999991026, 0.0167969000000312, 0.016668200000026445, 0.01688879999994697];76;5;0.050353900000004614;7.tif;mask.tiff;-0.14;right;['right'];0.2425584999999728;1;0.813;2.892143600000054;86
58;S12;A;pre;1;59.90908197718123;[0.01719849999994949, 0.015975400000002082, 0.017112799999949857, 0.016631100000040533];14;2;0.04971929999999247;8.tif;mask.tiff;-0.14;right;['right'];0.34687799999994695;1;0.979;3.164053899999999;40
59;S12;A;pre;1;59.90908197718123;[0.016699199999948178, 0.01707140000007712, 0.01590709999993578, 0.016820499999994354];73;5;0.049799000000007254;2.tif;mask.tiff;0.14;left;['left'];0.41711270000007517;1;0.893;3.1502420000000484;83
60;S12;A;pre;1;59.90908197718123;[0.017228700000032404, 0.01628819999996267, 0.017221199999994496, 0.016796200000044337];69;4;0.050305600000001505;7.tif;mask.tiff;0.14;right;['right'];0.2595937999999478;1;0.971;3.842512499999998;71
61;S12;A;pre;1;59.90908197718123;[0.017540199999984907, 0.01642570000001342, 0.016798200000039287, 0.016696499999966363];6;1;0.04992040000001907;8.tif;mask.tiff;-0.14;right;['right'];0.2546920999999429;1;1.299;3.3883945999999696;24
62;S12;A;pre;1;59.90908197718123;[0.01661679999995158, 0.016850100000056045, 0.01622029999998631, 0.017041500000004817];59;3;0.05011190000004717;3.tif;mask.tiff;0.14;left;['right'];0.2867975999999999;1;0.793;2.9189892000000555;53
63;S12;A;pre;1;59.90908197718123;[0.016817500000001928, 0.01640640000005078, 0.016969300000027943, 0.01694159999999556];31;4;0.05031730000007428;8.tif;mask.tiff;0.14;right;['right'];0.2709717999999839;1;0.873;2.987696999999912;73
64;S12;A;pre;1;59.90908197718123;[0.01679300000000694, 0.015961000000061176, 0.017460400000004483, 0.01629929999990054];86;4;0.0497206999999662;blank.tiff;mask.tiff;-0.14;a;['left'];0.5393215999999939;0;0.828;3.2230104999999867;64
65;S12;A;pre;1;59.90908197718123;[0.017026500000042688, 0.017283000000020365, 0.01624739999999747, 0.015668699999991986];97;4;0.04919910000000982;blank.tiff;mask.tiff;0.14;a;['right'];0.4570281999999679;0;1.519;3.8239065999999866;65
66;S12;A;pre;1;59.90908197718123;[0.01637519999997039, 0.016647000000034495, 0.016604299999926297, 0.016883400000097026];15;2;0.05013470000005782;8.tif;mask.tiff;0.14;right;['right'];0.30036280000001625;1;0.871;3.016861400000039;41
67;S12;A;pre;1;59.90908197718123;[0.016320600000085506, 0.016928799999959665, 0.01672689999998056, 0.016257999999993444];49;2;0.04991369999993367;2.tif;mask.tiff;0.14;left;['left'];0.8215576000000056;0;1.474;4.137894799999913;35
68;S12;A;pre;1;59.90908197718123;[0.017198400000097536, 0.01715419999993628, 0.01563260000000355, 0.017161800000053518];79;5;0.04994859999999335;8.tif;mask.tiff;0.14;right;['right'];1.9278454000000238;1;1.131;4.895870700000046;89
69;S12;A;pre;1;59.90908197718123;[0.016089799999917886, 0.016719800000032592, 0.01691670000002432, 0.01638089999994463];80;1;0.050017400000001544;blank.tiff;mask.tiff;-0.14;a;['left'];0.5294867999999724;0;3.449;5.811781399999973;16
70;S12;A;pre;1;59.90908197718123;[0.017108499999949345, 0.016630100000043058, 0.016838600000028237, 0.016742699999895194];70;4;0.05021139999996649;8.tif;mask.tiff;-0.14;right;['right'];0.39529849999996713;1;0.829;3.0612032000000227;72
71;S12;A;pre;1;59.90908197718123;[0.016779599999949824, 0.017075599999998303, 0.016349200000036035, 0.016998499999999694];34;5;0.05042330000003403;3.tif;mask.tiff;-0.14;left;['left'];0.2689732000000049;0;0.995;3.1021016999999347;84
72;S12;A;pre;1;59.90908197718123;[0.016213500000048953, 0.016573499999935848, 0.016609399999993002, 0.016372000000046683];81;1;0.04955489999997553;blank.tiff;mask.tiff;0.14;a;['left'];0.7173601999999164;0;0.903;3.468424099999993;17
73;S12;A;pre;1;59.90908197718123;[0.015881199999967066, 0.017504000000030828, 0.016146199999980126, 0.016882799999962117];77;5;0.05053299999997307;7.tif;mask.tiff;0.14;right;['right'];1.2650494000000663;1;1.092;4.252247200000056;87
74;S12;A;pre;1;59.90908197718123;[0.014528199999972458, 0.016410899999982576, 0.017629100000021936, 0.01587080000001606];75;5;0.04991080000002057;3.tif;mask.tiff;0.14;left;['left'];0.3166106999999556;0;1.526;3.6835274999999683;85
75;S12;A;pre;1;59.90908197718123;[0.015846499999952357, 0.017074500000035187, 0.0171235999999908, 0.01663169999994807];67;4;0.05082979999997406;3.tif;mask.tiff;0.14;left;['right'];0.8391062000000602;0;3.229;5.9057392999999365;69
76;S12;A;pre;1;59.90908197718123;[0.016749300000014955, 0.016221699999960038, 0.01662680000004002, 0.016475000000014006];10;2;0.049323500000014064;3.tif;mask.tiff;-0.14;left;['left'];0.2305208999999877;0;1.608;3.6810341000000335;36
77;S12;A;pre;1;59.90908197718123;[0.016032200000040575, 0.016305999999985943, 0.016723299999966912, 0.01680229999999483];74;5;0.049831599999947684;3.tif;mask.tiff;-0.14;left;['left'];0.22928090000004886;1;0.783;2.862589400000047;84
78;S12;A;pre;1;59.90908197718123;[0.017166099999940343, 0.016466700000023593, 0.01592330000005404, 0.016963899999950627];30;4;0.04935390000002826;8.tif;mask.tiff;-0.14;right;['right'];0.7793760999999222;1;0.839;3.4624675000000025;72
79;S12;A;pre;1;59.90908197718123;[0.0168065000000297, 0.016538299999979245, 0.016237199999977747, 0.016283299999940937];3;1;0.04905879999989793;3.tif;mask.tiff;0.14;left;['left'];0.26998379999997724;1;0.797;2.90267259999996;21
80;S12;A;pre;1;59.90908197718123;[0.016476799999963987, 0.016359400000055757, 0.01636889999997493, 0.015900600000009035];83;2;0.04862890000003972;blank.tiff;mask.tiff;0.14;a;['left'];0.690758599999981;0;0.767;3.2908233000000564;33
81;S12;A;pre;1;59.90908197718123;[0.01448789999994915, 0.015585399999963556, 0.016636500000004162, 0.01739640000005238];39;5;0.0496183000000201;8.tif;mask.tiff;0.14;right;['right'];0.44064659999992273;1;1.615;3.890413599999988;89
82;S12;A;pre;1;59.90908197718123;[0.016619099999957143, 0.017049300000053336, 0.016894399999955567, 0.016789399999993293];65;4;0.050733100000002196;2.tif;mask.tiff;0.14;left;['left'];0.3882519000000002;1;0.884;3.1377531000000545;67
83;S12;A;pre;1;59.90908197718123;[0.015690100000028906, 0.016976999999997133, 0.016029399999979432, 0.01707120000003215];54;2;0.050077600000008715;8.tif;mask.tiff;-0.14;right;['right'];0.8571858000000248;1;0.819;3.524131299999908;40
84;S12;A;pre;1;59.90908197718123;[0.017201600000021244, 0.016826899999955458, 0.01686449999999695, 0.01675790000001598];16;3;0.05044929999996839;2.tif;mask.tiff;-0.14;left;['left'];0.2669314999999415;1;0.724;2.83336369999995;50
